20,4,	26,1,	15,3,	16,3,	20,1,	13,3,	22,4,	15,3,	24,2,	10,7,	21,4,	21,3,	15,2,	12,3,	10,6,	20,1,	23,2,	12,5,	22,10,	10,3,	13,2,	12,1,	24,2,	16,3,	13,6,	14,1,	22,3,	13,2,	11,2,	27,2,	14,4,	13,2,	12,2,	25,6,	12,1,	15,1,	30,2,	11,2,	14,6,	13,2,	12,3,	14,7,	13,2,	31,1,	11,3,	10,2,	13,6,	15,5,	24,4,	13,3,	15,2,	16,4,	21,3,	23,1,	15,3,	14,3,	14,2,	22,2,	15,1,	26,3,	23,6,	12,1,	24,6,	12,3,	13,2,	14,6,	11,2,	26,3,	24,4,	13,2,	20,2,	19,6,	14,7,	24,5,	15,5,	13,6,	10,2,	11,3,	26,3,	25,1,	15,2,	23,2,	13,3,	25,3,	22,3,	16,4,	14,3,	25,1,	15,3,	22,4,	21,8,	14,2,	16,3,	15,3,	22,10,	18,5,	15,3,	10,7,	13,3,	20,1,	12,3,	15,2,	20,6,	24,3,	12,5,	10,3,	20,1,	10,6,	13,2,	12,1,	14,1,	13,6,	16,3,	27,3,	13,2,	11,2,	12,2,	13,2,	14,4,	25,2,
19,5,	25,1,	13,3,	15,2,	19,1,	12,5,	21,1,	14,4,	23,3,	9,4,	20,6,	20,4,	14,1,	11,5,	9,2,	19,2,	22,3,	11,1,	21,3,	9,5,	12,5,	11,3,	23,4,	15,9,	12,1,	13,2,	21,6,	12,2,	10,7,	24,3,	13,3,	12,6,	11,3,	24,1,	11,5,	14,2,	28,2,	10,3,	13,4,	12,2,	11,3,	13,5,	12,6,	30,2,	9,2,	9,5,	12,3,	14,2,	23,2,	12,4,	14,4,	15,5,	20,6,	21,1,	14,4,	13,5,	13,4,	21,9,	14,2,	25,2,	22,1,	11,5,	23,4,	11,3,	12,2,	13,4,	10,3,	25,1,	23,6,	12,6,	19,4,	18,4,	13,5,	23,10,	14,2,	12,3,	9,5,	9,2,	25,4,	24,1,	14,4,	21,5,	12,4,	24,5,	21,3,	15,5,	13,5,	24,6,	14,4,	21,6,	20,6,	13,4,	15,2,	13,3,	21,2,	15,1,	14,4,	9,4,	12,5,	19,1,	11,5,	14,1,	19,7,	23,5,	11,1,	9,5,	19,2,	9,2,	12,5,	11,3,	13,2,	12,1,	15,9,	26,1,	12,2,	10,7,	11,3,	12,6,	13,3,	23,3,
18,2,	24,1,	12,5,	14,2,	18,3,	11,4,	20,3,	13,5,	22,6,	8,1,	19,4,	19,1,	13,1,	10,6,	8,3,	18,2,	21,4,	10,2,	20,5,	8,5,	10,1,	10,1,	22,4,	14,5,	11,3,	12,3,	20,6,	11,3,	8,4,	23,3,	12,1,	11,2,	10,3,	23,7,	10,4,	13,3,	27,1,	9,2,	12,2,	11,4,	10,1,	12,2,	11,2,	29,1,	8,3,	8,3,	11,1,	13,2,	22,2,	11,2,	13,2,	14,2,	19,5,	20,2,	13,4,	12,2,	12,2,	20,3,	13,3,	24,2,	21,4,	10,4,	22,4,	10,1,	11,4,	12,2,	9,2,	24,1,	22,2,	11,2,	18,6,	17,3,	12,2,	22,6,	13,2,	11,1,	8,3,	8,3,	24,2,	23,5,	13,2,	20,4,	11,2,	23,3,	20,6,	14,2,	12,2,	22,3,	13,4,	20,4,	19,1,	12,2,	14,2,	12,5,	20,6,	14,4,	13,5,	8,1,	11,4,	18,3,	10,6,	13,1,	18,2,	22,5,	10,2,	8,5,	18,2,	8,3,	10,1,	10,1,	12,3,	11,3,	14,5,	25,5,	11,3,	8,4,	10,3,	11,2,	12,1,	22,3,
17,4,	23,3,	11,1,	13,4,	17,4,	10,4,	19,3,	12,2,	21,6,	7,2,	18,3,	18,2,	12,8,	9,4,	7,1,	17,3,	20,1,	9,1,	19,4,	7,2,	9,3,	9,3,	21,2,	13,1,	10,1,	11,2,	19,1,	10,1,	7,1,	22,3,	11,3,	10,1,	9,1,	22,4,	9,1,	12,3,	25,1,	8,4,	11,1,	10,4,	9,3,	11,2,	10,3,	27,1,	7,3,	7,4,	10,2,	12,1,	21,3,	10,3,	12,2,	13,4,	18,3,	19,1,	12,2,	11,1,	11,7,	19,4,	12,3,	23,2,	20,1,	9,1,	21,4,	9,3,	10,4,	11,1,	8,4,	23,1,	21,2,	10,3,	17,4,	16,4,	11,2,	21,2,	12,1,	10,2,	7,4,	7,3,	23,4,	21,2,	12,2,	19,2,	10,3,	22,5,	19,2,	13,4,	11,1,	21,7,	12,2,	18,2,	18,3,	11,7,	13,4,	11,1,	19,3,	13,1,	12,2,	7,2,	10,4,	17,4,	9,4,	12,8,	15,1,	21,5,	9,1,	7,2,	17,3,	7,1,	9,3,	9,3,	11,2,	10,1,	13,1,	24,3,	10,1,	7,1,	9,1,	10,1,	11,3,	21,3,
16,2,	22,4,	10,4,	12,3,	16,1,	9,1,	18,3,	11,1,	20,3,	6,2,	17,1,	17,1,	11,2,	8,2,	6,1,	16,4,	19,1,	8,3,	18,2,	6,1,	8,1,	8,4,	20,2,	12,2,	9,1,	10,1,	18,5,	9,4,	5,3,	21,2,	10,1,	9,3,	8,3,	21,2,	8,3,	11,3,	24,1,	7,3,	10,2,	9,1,	8,5,	10,3,	9,5,	26,2,	5,2,	5,3,	9,2,	11,1,	20,7,	9,2,	11,2,	12,2,	17,3,	18,3,	11,2,	10,3,	10,4,	18,4,	11,3,	22,3,	19,4,	8,3,	20,1,	8,5,	9,1,	10,2,	7,3,	22,4,	20,3,	9,5,	16,2,	15,3,	10,3,	20,6,	11,1,	9,2,	5,3,	5,2,	22,3,	20,3,	11,2,	18,4,	9,2,	21,1,	18,2,	12,2,	10,3,	20,3,	11,2,	17,1,	16,2,	10,4,	12,3,	10,4,	18,1,	12,2,	11,1,	6,2,	9,1,	16,1,	8,2,	11,2,	14,1,	20,4,	8,3,	6,1,	16,4,	6,1,	8,1,	8,4,	10,1,	9,1,	12,2,	23,1,	9,4,	5,3,	8,3,	9,3,	10,1,	20,2,
15,1,	21,1,	9,4,	11,2,	15,3,	8,2,	17,1,	10,4,	19,3,	5,1,	16,5,	16,2,	10,1,	7,2,	5,3,	15,1,	18,4,	6,1,	16,1,	4,2,	7,2,	7,3,	19,1,	11,2,	8,4,	9,3,	17,1,	8,2,	4,1,	20,2,	9,3,	8,6,	7,3,	20,4,	7,2,	10,4,	23,2,	6,1,	9,3,	8,3,	7,2,	9,3,	8,1,	25,2,	4,6,	4,1,	8,3,	10,2,	19,1,	8,3,	10,5,	11,2,	16,2,	17,1,	9,2,	9,3,	9,4,	17,2,	10,4,	21,3,	18,6,	7,2,	19,2,	7,2,	8,3,	9,3,	6,1,	21,1,	19,1,	8,1,	15,2,	14,4,	9,3,	19,2,	10,2,	8,3,	4,1,	4,6,	21,3,	19,1,	10,5,	17,3,	8,3,	20,2,	17,4,	11,2,	9,3,	19,5,	9,2,	16,1,	15,3,	9,4,	11,2,	9,4,	17,1,	10,3,	10,4,	5,1,	8,2,	15,3,	7,2,	10,1,	13,3,	19,2,	6,1,	4,2,	15,1,	5,3,	7,2,	7,3,	9,3,	8,4,	11,2,	22,5,	8,2,	4,1,	7,3,	8,6,	9,3,	19,5,
14,5,	20,3,	8,4,	10,1,	14,2,	6,1,	16,1,	8,1,	18,2,	4,1,	15,4,	15,3,	9,3,	6,2,	4,2,	14,3,	17,1,	4,3,	15,3,	3,2,	6,1,	6,2,	18,3,	10,2,	7,4,	8,5,	16,2,	6,1,	3,4,	19,2,	8,4,	7,2,	6,3,	18,1,	6,2,	9,2,	22,3,	5,3,	8,2,	7,1,	6,2,	8,2,	7,2,	24,4,	3,1,	3,3,	7,2,	9,2,	18,1,	7,1,	9,1,	10,5,	15,4,	16,8,	8,2,	8,4,	8,2,	16,4,	9,2,	20,2,	17,2,	6,2,	17,1,	6,2,	7,1,	8,2,	5,3,	20,1,	17,3,	7,2,	14,6,	12,1,	8,2,	15,1,	9,2,	7,2,	3,3,	3,1,	20,3,	18,1,	9,1,	16,1,	7,1,	19,4,	16,1,	10,5,	8,4,	18,4,	8,2,	12,1,	14,1,	8,2,	10,1,	8,4,	14,1,	9,3,	8,1,	4,1,	6,1,	14,2,	6,2,	9,3,	12,4,	18,3,	4,3,	3,2,	14,3,	4,2,	6,1,	6,2,	8,5,	7,4,	10,2,	21,1,	6,1,	3,4,	6,3,	7,2,	8,4,	18,2,
13,1,	18,4,	7,1,	9,2,	13,3,	5,4,	15,2,	4,2,	16,1,	3,2,	13,3,	14,1,	8,2,	4,3,	3,1,	12,4,	16,3,	3,2,	14,1,	2,1,	5,2,	5,1,	17,3,	9,5,	6,2,	7,3,	15,1,	5,2,	2,1,	18,3,	7,1,	6,1,	5,3,	17,3,	5,1,	8,2,	21,2,	4,2,	7,3,	6,2,	5,2,	7,3,	6,1,	23,2,	1,1,	1,1,	5,1,	8,3,	17,1,	6,1,	8,4,	9,4,	14,3,	14,1,	7,2,	7,2,	7,3,	15,2,	8,2,	19,3,	16,4,	5,1,	12,1,	5,2,	6,2,	7,3,	4,2,	19,2,	16,1,	6,1,	12,1,	11,1,	7,3,	14,1,	8,3,	5,1,	1,1,	1,1,	19,2,	17,2,	8,4,	15,2,	6,1,	18,1,	14,1,	9,4,	7,2,	15,1,	7,2,	11,1,	12,1,	7,3,	9,2,	7,1,	12,1,	7,1,	4,2,	3,2,	5,4,	13,3,	4,3,	8,2,	11,3,	17,1,	3,2,	2,1,	12,4,	3,1,	5,2,	5,1,	7,3,	6,2,	9,5,	20,2,	5,2,	2,1,	5,3,	6,1,	7,1,	17,2,
12,4,	17,3,	5,1,	8,1,	12,5,	3,2,	14,1,	3,2,	15,3,	0,0,	12,1,	13,4,	7,2,	3,1,	2,1,	11,3,	15,2,	1,1,	13,2,	0,0,	4,3,	4,2,	16,1,	8,3,	5,3,	5,1,	13,1,	4,3,	0,0,	17,2,	6,2,	5,2,	4,2,	16,1,	4,1,	7,2,	20,2,	3,2,	6,3,	4,3,	4,2,	5,1,	5,1,	22,6,	0,0,	0,0,	4,2,	7,3,	16,3,	5,2,	7,1,	8,3,	12,2,	13,4,	6,1,	6,2,	6,2,	12,1,	7,2,	18,1,	15,3,	4,1,	9,1,	4,2,	4,3,	6,3,	3,2,	18,2,	15,2,	5,1,	11,2,	8,1,	5,1,	10,1,	7,3,	4,2,	0,0,	0,0,	17,2,	16,2,	7,1,	14,1,	5,2,	17,3,	13,2,	8,3,	6,2,	14,3,	6,1,	10,1,	10,3,	6,2,	8,1,	5,1,	11,1,	6,1,	3,2,	0,0,	3,2,	12,5,	3,1,	7,2,	10,1,	15,1,	1,1,	0,0,	11,3,	2,1,	4,3,	4,2,	5,1,	5,3,	8,3,	19,2,	4,3,	0,0,	4,2,	5,2,	6,2,	16,2,
9,1,	16,1,	4,2,	7,2,	11,5,	0,0,	13,3,	1,1,	14,1,	0,0,	11,1,	11,1,	6,2,	2,1,	1,1,	10,2,	14,3,	0,0,	12,1,	0,0,	3,3,	3,2,	15,2,	7,1,	3,2,	4,4,	12,2,	3,2,	0,0,	16,2,	5,1,	4,1,	3,1,	15,3,	3,1,	6,1,	19,1,	1,1,	5,2,	3,3,	3,3,	4,2,	4,3,	20,1,	0,0,	0,0,	3,4,	6,4,	14,1,	4,1,	6,3,	7,3,	11,1,	11,1,	5,4,	5,3,	5,2,	11,1,	6,1,	17,3,	14,1,	3,1,	8,1,	3,3,	3,3,	5,2,	1,1,	17,1,	13,2,	4,3,	8,2,	7,1,	4,2,	8,1,	6,4,	3,4,	0,0,	0,0,	16,2,	15,4,	6,3,	13,3,	4,1,	16,1,	12,2,	7,3,	5,3,	13,1,	5,4,	9,3,	9,1,	5,2,	7,2,	4,2,	10,2,	5,2,	1,1,	0,0,	0,0,	11,5,	2,1,	6,2,	9,1,	11,3,	0,0,	0,0,	10,2,	1,1,	3,3,	3,2,	4,4,	3,2,	7,1,	18,3,	3,2,	0,0,	3,1,	4,1,	5,1,	15,3,
6,1,	15,4,	3,3,	6,1,	10,1,	0,0,	11,2,	0,0,	13,1,	0,0,	10,1,	9,2,	5,3,	1,1,	0,0,	9,5,	12,1,	0,0,	10,1,	0,0,	0,0,	2,2,	14,4,	6,2,	2,1,	3,3,	10,1,	1,1,	0,0,	15,4,	4,2,	3,3,	2,2,	10,1,	2,2,	5,2,	18,2,	0,0,	3,2,	0,0,	0,0,	3,1,	3,2,	19,1,	0,0,	0,0,	2,1,	5,2,	12,1,	3,2,	5,1,	4,1,	8,1,	10,1,	4,1,	4,2,	4,1,	10,1,	5,2,	16,1,	12,2,	2,2,	7,1,	0,0,	0,0,	3,2,	0,0,	16,1,	10,2,	3,2,	7,1,	6,1,	3,1,	6,2,	5,2,	2,1,	0,0,	0,0,	14,1,	14,3,	5,1,	10,3,	3,2,	15,1,	11,1,	4,1,	4,2,	11,1,	4,1,	6,2,	7,2,	4,1,	6,1,	3,3,	9,1,	4,1,	0,0,	0,0,	0,0,	10,1,	1,1,	5,3,	7,2,	10,2,	0,0,	0,0,	9,5,	0,0,	0,0,	2,2,	3,3,	2,1,	6,2,	15,4,	1,1,	0,0,	2,2,	3,3,	4,2,	14,3,
5,2,	14,1,	1,1,	5,1,	8,3,	0,0,	10,1,	0,0,	12,2,	0,0,	9,1,	8,1,	4,1,	0,0,	0,0,	8,1,	11,2,	0,0,	7,1,	0,0,	0,0,	1,1,	13,3,	5,1,	1,2,	0,0,	9,2,	0,0,	0,0,	14,2,	3,2,	1,2,	1,1,	9,2,	0,0,	3,3,	17,2,	0,0,	1,1,	0,0,	0,0,	2,1,	0,0,	18,1,	0,0,	0,0,	0,0,	4,1,	11,1,	2,2,	4,3,	3,3,	7,1,	9,2,	3,2,	3,2,	3,1,	9,1,	3,3,	15,5,	9,1,	0,0,	6,1,	0,0,	0,0,	1,1,	0,0,	15,1,	9,1,	0,0,	6,1,	5,2,	2,1,	5,1,	4,1,	0,0,	0,0,	0,0,	13,2,	13,3,	4,3,	8,1,	2,2,	12,2,	9,1,	3,3,	3,2,	10,1,	3,2,	5,1,	6,1,	3,1,	5,1,	1,1,	7,1,	3,2,	0,0,	0,0,	0,0,	8,3,	0,0,	4,1,	5,1,	8,1,	0,0,	0,0,	8,1,	0,0,	0,0,	1,1,	0,0,	1,2,	5,1,	14,3,	0,0,	0,0,	1,1,	1,2,	3,2,	13,2,
3,2,	13,2,	0,0,	4,4,	7,1,	0,0,	7,3,	0,0,	11,1,	0,0,	8,1,	7,2,	3,2,	0,0,	0,0,	7,1,	7,3,	0,0,	6,2,	0,0,	0,0,	0,0,	10,1,	4,2,	0,0,	0,0,	7,1,	0,0,	0,0,	13,4,	0,0,	0,0,	0,0,	8,1,	0,0,	2,1,	16,1,	0,0,	0,0,	0,0,	0,0,	1,1,	0,0,	16,4,	0,0,	0,0,	0,0,	3,2,	10,2,	0,0,	3,2,	2,1,	6,3,	8,1,	0,0,	2,1,	0,0,	7,3,	2,1,	14,3,	7,1,	0,0,	4,1,	0,0,	0,0,	0,0,	0,0,	14,2,	7,3,	0,0,	5,2,	4,1,	1,1,	4,1,	3,2,	0,0,	0,0,	0,0,	12,1,	12,2,	3,2,	7,3,	0,0,	10,1,	7,2,	2,1,	2,1,	9,1,	0,0,	3,4,	2,1,	0,0,	4,4,	0,0,	6,2,	0,0,	0,0,	0,0,	0,0,	7,1,	0,0,	3,2,	4,4,	6,2,	0,0,	0,0,	7,1,	0,0,	0,0,	0,0,	0,0,	0,0,	4,2,	13,1,	0,0,	0,0,	0,0,	0,0,	0,0,	10,2,
1,1,	12,3,	0,0,	3,2,	6,1,	0,0,	6,1,	0,0,	10,1,	0,0,	6,1,	6,1,	1,2,	0,0,	0,0,	6,1,	5,1,	0,0,	3,2,	0,0,	0,0,	0,0,	8,1,	3,2,	0,0,	0,0,	6,1,	0,0,	0,0,	12,2,	0,0,	0,0,	0,0,	7,1,	0,0,	0,0,	15,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	15,1,	0,0,	0,0,	0,0,	2,1,	9,1,	0,0,	2,2,	1,1,	4,2,	5,4,	0,0,	1,1,	0,0,	6,1,	0,0,	13,1,	6,2,	0,0,	3,2,	0,0,	0,0,	0,0,	0,0,	13,2,	6,1,	0,0,	4,1,	2,2,	0,0,	3,1,	2,1,	0,0,	0,0,	0,0,	11,2,	9,2,	2,2,	5,1,	0,0,	9,1,	6,1,	1,1,	1,1,	8,2,	0,0,	0,0,	1,1,	0,0,	3,2,	0,0,	4,1,	0,0,	0,0,	0,0,	0,0,	6,1,	0,0,	1,2,	3,1,	5,1,	0,0,	0,0,	6,1,	0,0,	0,0,	0,0,	0,0,	0,0,	3,2,	10,1,	0,0,	0,0,	0,0,	0,0,	0,0,	8,1,
0,0,	9,2,	0,0,	2,1,	5,2,	0,0,	2,2,	0,0,	7,2,	0,0,	5,1,	5,3,	0,0,	0,0,	0,0,	5,2,	2,2,	0,0,	2,2,	0,0,	0,0,	0,0,	7,2,	1,1,	0,0,	0,0,	4,3,	0,0,	0,0,	11,2,	0,0,	0,0,	0,0,	6,1,	0,0,	0,0,	14,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	14,1,	0,0,	0,0,	0,0,	1,1,	7,2,	0,0,	1,1,	0,0,	3,1,	4,1,	0,0,	0,0,	0,0,	4,1,	0,0,	12,1,	4,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	12,3,	4,1,	0,0,	0,0,	0,0,	0,0,	2,1,	1,1,	0,0,	0,0,	0,0,	10,2,	7,2,	1,1,	4,1,	0,0,	8,2,	4,2,	0,0,	0,0,	7,1,	0,0,	0,0,	0,0,	0,0,	2,1,	0,0,	3,3,	0,0,	0,0,	0,0,	0,0,	5,2,	0,0,	0,0,	0,0,	4,2,	0,0,	0,0,	5,2,	0,0,	0,0,	0,0,	0,0,	0,0,	1,1,	9,2,	0,0,	0,0,	0,0,	0,0,	0,0,	7,1,
0,0,	7,1,	0,0,	1,1,	3,1,	0,0,	0,0,	0,0,	6,1,	0,0,	4,3,	4,1,	0,0,	0,0,	0,0,	3,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	6,1,	0,0,	0,0,	0,0,	3,1,	0,0,	0,0,	10,2,	0,0,	0,0,	0,0,	5,1,	0,0,	0,0,	13,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	10,1,	0,0,	0,0,	0,0,	0,0,	6,3,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	3,1,	0,0,	9,2,	3,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	9,1,	3,1,	0,0,	0,0,	0,0,	0,0,	1,1,	0,0,	0,0,	0,0,	0,0,	9,2,	6,1,	0,0,	3,1,	0,0,	7,1,	0,0,	0,0,	0,0,	6,2,	0,0,	0,0,	0,0,	0,0,	1,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	3,1,	0,0,	0,0,	0,0,	3,2,	0,0,	0,0,	3,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	7,1,	0,0,	0,0,	0,0,	0,0,	0,0,	6,2,
0,0,	6,2,	0,0,	0,0,	2,1,	0,0,	0,0,	0,0,	5,2,		1,1,	0,0,	0,0,	0,0,	0,0,	2,1,	0,0,	0,0,	0,0,		0,0,	0,0,	5,1,	0,0,	0,0,	0,0,	0,0,	0,0,		7,2,	0,0,	0,0,	0,0,	4,2,	0,0,	0,0,	11,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	9,1,			0,0,	0,0,	5,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	2,1,	0,0,	8,1,	2,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	7,1,	1,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,			8,2,	5,1,	0,0,	1,1,	0,0,	6,1,	0,0,	0,0,	0,0,	5,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,		0,0,	2,1,	0,0,	0,0,	0,0,	0,0,	0,0,		2,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	6,2,	0,0,		0,0,	0,0,	0,0,	5,3,
0,0,	4,2,	0,0,	0,0,	0,0,		0,0,	0,0,	4,1,		0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,		0,0,		0,0,	0,0,	4,1,	0,0,	0,0,	0,0,	0,0,	0,0,		4,2,	0,0,	0,0,	0,0,	2,1,	0,0,	0,0,	10,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	8,1,			0,0,	0,0,	4,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	7,1,	1,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	6,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,			6,3,	4,1,	0,0,	0,0,	0,0,	5,1,	0,0,	0,0,	0,0,	4,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,			0,0,	0,0,	0,0,	0,0,	0,0,			0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	5,2,	0,0,		0,0,	0,0,	0,0,	4,1,
0,0,	0,0,	0,0,	0,0,	0,0,		0,0,		0,0,		0,0,	0,0,	0,0,	0,0,		0,0,	0,0,		0,0,			0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,		2,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	9,1,		0,0,			0,0,	0,0,	5,1,			0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	6,1,	0,0,	0,0,	0,0,			0,0,		4,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,			0,0,	2,2,	0,0,	0,0,	0,0,	4,1,	0,0,	0,0,	0,0,	1,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,				0,0,	0,0,	0,0,	0,0,	0,0,			0,0,			0,0,	0,0,	0,0,	0,0,	4,2,	0,0,		0,0,	0,0,	0,0,	0,0,
0,0,	0,0,	0,0,	0,0,	0,0,		0,0,		0,0,		0,0,	0,0,	0,0,			0,0,	0,0,		0,0,			0,0,	0,0,	0,0,	0,0,		0,0,			0,0,	0,0,	0,0,	0,0,	0,0,		0,0,	8,1,		0,0,			0,0,		3,2,				0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	4,1,	0,0,		0,0,			0,0,		1,1,	0,0,		0,0,	0,0,	0,0,	0,0,	0,0,				0,0,	0,0,	0,0,	0,0,	0,0,	3,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,				0,0,		0,0,	0,0,	0,0,			0,0,			0,0,		0,0,	0,0,	0,0,			0,0,	0,0,	0,0,	0,0,
0,0,	0,0,		0,0,	0,0,		0,0,		0,0,		0,0,	0,0,	0,0,			0,0,	0,0,		0,0,				0,0,	0,0,			0,0,			0,0,				0,0,		0,0,	7,1,					0,0,		2,1,				0,0,	0,0,		0,0,	0,0,	0,0,	0,0,		0,0,		0,0,	0,0,	0,0,	0,0,		0,0,					0,0,	0,0,		0,0,	0,0,	0,0,	0,0,	0,0,				0,0,	0,0,	0,0,	0,0,		0,0,	0,0,	0,0,	0,0,	0,0,		0,0,	0,0,		0,0,		0,0,					0,0,		0,0,	0,0,	0,0,			0,0,						0,0,	0,0,						0,0,
0,0,	0,0,		0,0,	0,0,		0,0,		0,0,		0,0,	0,0,	0,0,			0,0,	0,0,		0,0,				0,0,	0,0,			0,0,			0,0,				0,0,			4,1,							0,0,				0,0,	0,0,		0,0,	0,0,	0,0,	0,0,		0,0,		0,0,		0,0,	0,0,		0,0,					0,0,	0,0,		0,0,	0,0,		0,0,	0,0,				0,0,	0,0,	0,0,	0,0,		0,0,	0,0,	0,0,	0,0,	0,0,			0,0,		0,0,		0,0,					0,0,		0,0,	0,0,	0,0,			0,0,						0,0,	0,0,						0,0,
	0,0,		0,0,	0,0,		0,0,		0,0,		0,0,	0,0,				0,0,	0,0,		0,0,				0,0,	0,0,			0,0,			0,0,				0,0,			3,1,							0,0,				0,0,	0,0,		0,0,		0,0,	0,0,				0,0,		0,0,	0,0,							0,0,	0,0,					0,0,	0,0,				0,0,	0,0,	0,0,	0,0,		0,0,	0,0,			0,0,					0,0,		0,0,					0,0,				0,0,			0,0,						0,0,	0,0,						0,0,
	0,0,		0,0,	0,0,				0,0,		0,0,	0,0,				0,0,							0,0,				0,0,			0,0,				0,0,			2,2,							0,0,					0,0,									0,0,		0,0,	0,0,							0,0,	0,0,					0,0,					0,0,	0,0,		0,0,		0,0,				0,0,					0,0,							0,0,				0,0,			0,0,							0,0,						0,0,
	0,0,			0,0,				0,0,		0,0,					0,0,							0,0,							0,0,				0,0,			0,0,							0,0,					0,0,									0,0,		0,0,	0,0,							0,0,	0,0,										0,0,	0,0,		0,0,		0,0,				0,0,												0,0,							0,0,							0,0,						0,0,
	0,0,							0,0,														0,0,							0,0,				0,0,			0,0,							0,0,					0,0,											0,0,	0,0,							0,0,											0,0,	0,0,				0,0,				0,0,																										0,0,						0,0,
																													0,0,							0,0,							0,0,																0,0,								0,0,												0,0,				0,0,				0,0,																										0,0,						
																																				0,0,							0,0,																0,0,								0,0,																0,0,																																				
																																				0,0,							0,0,																																																																												
																																				0,0,																																																																																			
																																				0,0,																																																																																			
																																				0,0,																																																																																			
