2,6,	3,3,	22,3,	29,2,	6,6,	5,4,	24,3,	27,2,	3,4,	3,5,	23,3,	23,3,	5,5,	25,3,	3,6,	24,3,	6,5,	26,1,	5,5,	25,3,	8,5,	29,2,	3,2,	27,1,	6,6,	5,5,	4,3,	3,6,	33,1,	5,6,	5,3,	5,5,	6,6,	6,5,	2,4,	2,6,	33,2,	2,6,	4,8,	7,4,	6,3,	26,5,	3,5,	4,3,	2,3,	5,3,	6,7,	23,4,	8,6,	3,7,	25,1,	5,5,	5,2,	3,6,	3,5,	24,4,	7,3,	1,4,	8,5,	28,6,	25,3,	26,6,	3,2,	30,1,	26,2,	6,5,	22,1,	21,1,	26,1,	5,5,	28,2,	27,4,	3,5,	25,1,	3,4,	5,5,	27,5,	24,3,	3,6,	3,3,	2,6,	28,4,	6,6,	24,6,	23,6,	5,4,	3,7,	3,6,	5,2,	24,6,	5,5,	20,5,	3,5,	7,3,	1,4,	6,3,	2,3,	4,3,	3,5,	22,3,	26,5,	5,3,	6,7,	8,6,	2,4,	6,5,	6,6,	2,6,	7,4,	4,8,	2,6,	29,3,	4,3,	5,5,	6,6,	3,6,	5,5,	5,3,	5,6,	27,2,
1,1,	2,3,	21,7,	27,1,	5,5,	4,3,	23,3,	25,4,	2,3,	2,10,	22,4,	22,4,	4,6,	24,4,	2,2,	23,2,	5,2,	25,2,	4,2,	24,5,	7,5,	28,1,	2,6,	26,3,	5,8,	4,5,	3,6,	1,1,	32,2,	4,3,	4,2,	4,5,	5,9,	5,4,	1,1,	1,2,	32,2,	1,5,	3,6,	6,4,	5,1,	25,4,	2,5,	3,6,	1,5,	4,4,	5,8,	22,1,	7,7,	2,2,	24,4,	4,4,	4,2,	2,6,	2,4,	23,1,	6,4,	0,0,	7,5,	27,2,	24,2,	25,2,	2,6,	27,1,	25,6,	5,2,	21,5,	20,2,	25,5,	4,2,	27,4,	26,1,	2,10,	24,4,	2,3,	4,6,	26,4,	23,2,	2,2,	2,3,	1,1,	27,1,	5,5,	23,6,	22,5,	4,3,	2,2,	2,6,	4,2,	23,2,	4,4,	19,2,	2,4,	6,4,	0,0,	5,1,	1,5,	3,6,	2,5,	21,4,	25,4,	4,4,	5,8,	7,7,	1,1,	5,4,	5,9,	1,2,	6,4,	3,6,	1,5,	28,2,	3,6,	4,5,	5,8,	1,1,	4,5,	4,2,	4,3,	26,3,
0,0,	1,2,	20,4,	26,1,	4,1,	3,4,	22,4,	24,2,	1,2,	1,2,	21,4,	21,3,	3,3,	23,2,	1,6,	22,10,	4,3,	24,2,	3,1,	22,3,	6,8,	27,2,	1,4,	25,6,	4,2,	3,4,	2,6,	0,0,	30,2,	3,5,	3,3,	3,7,	4,4,	4,2,	0,0,	0,0,	31,1,	0,0,	2,3,	5,3,	4,2,	24,4,	1,3,	2,5,	0,0,	3,10,	4,3,	21,3,	6,5,	1,8,	23,1,	3,9,	3,7,	1,3,	1,4,	22,2,	5,8,	0,0,	6,8,	26,3,	23,6,	24,6,	1,4,	26,3,	24,4,	4,3,	20,2,	19,6,	24,5,	3,1,	26,3,	25,1,	1,2,	23,2,	1,2,	3,3,	25,3,	22,3,	1,6,	1,2,	0,0,	25,1,	4,1,	22,4,	21,8,	3,4,	1,8,	1,3,	3,7,	22,10,	3,9,	18,5,	1,4,	5,8,	0,0,	4,2,	0,0,	2,5,	1,3,	20,6,	24,3,	3,10,	4,3,	6,5,	0,0,	4,2,	4,4,	0,0,	5,3,	2,3,	0,0,	27,3,	2,6,	3,4,	4,2,	0,0,	3,7,	3,3,	3,5,	25,2,
0,0,	0,0,	19,5,	25,1,	3,8,	2,6,	21,1,	23,3,	0,0,	0,0,	20,6,	20,4,	2,6,	22,3,	0,0,	21,3,	3,6,	23,4,	2,7,	21,6,	5,3,	24,3,	0,0,	24,1,	3,5,	2,5,	1,2,	0,0,	28,2,	2,4,	2,3,	2,2,	3,5,	3,6,	0,0,	0,0,	30,2,	0,0,	1,3,	4,5,	3,7,	23,2,	0,0,	1,6,	0,0,	2,4,	3,6,	20,6,	5,4,	0,0,	21,1,	2,2,	2,10,	0,0,	0,0,	21,9,	4,3,	0,0,	5,3,	25,2,	22,1,	23,4,	0,0,	25,1,	23,6,	3,6,	19,4,	18,4,	23,10,	2,7,	25,4,	24,1,	0,0,	21,5,	0,0,	2,6,	24,5,	21,3,	0,0,	0,0,	0,0,	24,6,	3,8,	21,6,	20,6,	2,6,	0,0,	0,0,	2,10,	21,2,	2,2,	15,1,	0,0,	4,3,	0,0,	3,7,	0,0,	1,6,	0,0,	19,7,	23,5,	2,4,	3,6,	5,4,	0,0,	3,6,	3,5,	0,0,	4,5,	1,3,	0,0,	26,1,	1,2,	2,5,	3,5,	0,0,	2,2,	2,3,	2,4,	23,3,
0,0,	0,0,	18,2,	24,1,	2,4,	1,3,	20,3,	22,6,	0,0,	0,0,	19,4,	19,1,	1,5,	21,4,	0,0,	20,5,	1,1,	22,4,	1,4,	20,6,	4,3,	23,3,	0,0,	23,7,	2,1,	1,6,	0,0,	0,0,	27,1,	1,3,	1,7,	1,2,	2,1,	2,4,	0,0,	0,0,	29,1,	0,0,	0,0,	3,6,	2,3,	22,2,	0,0,	0,0,	0,0,	1,3,	2,3,	19,5,	4,3,	0,0,	20,2,	1,3,	0,0,	0,0,	0,0,	20,3,	3,5,	0,0,	4,3,	24,2,	21,4,	22,4,	0,0,	24,1,	22,2,	1,1,	18,6,	17,3,	22,6,	1,4,	24,2,	23,5,	0,0,	20,4,	0,0,	1,5,	23,3,	20,6,	0,0,	0,0,	0,0,	22,3,	2,4,	20,4,	19,1,	1,3,	0,0,	0,0,	0,0,	20,6,	1,3,	14,4,	0,0,	3,5,	0,0,	2,3,	0,0,	0,0,	0,0,	18,2,	22,5,	1,3,	2,3,	4,3,	0,0,	2,4,	2,1,	0,0,	3,6,	0,0,	0,0,	25,5,	0,0,	1,6,	2,1,	0,0,	1,2,	1,7,	1,3,	22,3,
0,0,	0,0,	17,4,	23,3,	1,5,	0,0,	19,3,	21,6,	0,0,	0,0,	18,3,	18,2,	0,0,	20,1,	0,0,	19,4,	0,0,	21,2,	0,0,	19,1,	3,5,	22,3,	0,0,	22,4,	1,4,	0,0,	0,0,	0,0,	25,1,	0,0,	0,0,	0,0,	1,4,	1,5,	0,0,	0,0,	27,1,	0,0,	0,0,	2,5,	1,5,	21,3,	0,0,	0,0,	0,0,	0,0,	1,3,	18,3,	3,7,	0,0,	19,1,	0,0,	0,0,	0,0,	0,0,	19,4,	2,3,	0,0,	3,5,	23,2,	20,1,	21,4,	0,0,	23,1,	21,2,	0,0,	17,4,	16,4,	21,2,	0,0,	23,4,	21,2,	0,0,	19,2,	0,0,	0,0,	22,5,	19,2,	0,0,	0,0,	0,0,	21,7,	1,5,	18,2,	18,3,	0,0,	0,0,	0,0,	0,0,	19,3,	0,0,	13,1,	0,0,	2,3,	0,0,	1,5,	0,0,	0,0,	0,0,	15,1,	21,5,	0,0,	1,3,	3,7,	0,0,	1,5,	1,4,	0,0,	2,5,	0,0,	0,0,	24,3,	0,0,	0,0,	1,4,	0,0,	0,0,	0,0,	0,0,	21,3,
0,0,	0,0,	16,2,	22,4,	0,0,	0,0,	18,3,	20,3,	0,0,	0,0,	17,1,	17,1,	0,0,	19,1,	0,0,	18,2,	0,0,	20,2,	0,0,	18,5,	2,1,	21,2,	0,0,	21,2,	0,0,	0,0,	0,0,	0,0,	24,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	26,2,	0,0,	0,0,	1,2,	0,0,	20,7,	0,0,	0,0,	0,0,	0,0,	0,0,	17,3,	2,3,	0,0,	18,3,	0,0,	0,0,	0,0,	0,0,	18,4,	1,4,	0,0,	2,1,	22,3,	19,4,	20,1,	0,0,	22,4,	20,3,	0,0,	16,2,	15,3,	20,6,	0,0,	22,3,	20,3,	0,0,	18,4,	0,0,	0,0,	21,1,	18,2,	0,0,	0,0,	0,0,	20,3,	0,0,	17,1,	16,2,	0,0,	0,0,	0,0,	0,0,	18,1,	0,0,	12,2,	0,0,	1,4,	0,0,	0,0,	0,0,	0,0,	0,0,	14,1,	20,4,	0,0,	0,0,	2,3,	0,0,	0,0,	0,0,	0,0,	1,2,	0,0,	0,0,	23,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	20,2,
0,0,	0,0,	15,1,	21,1,	0,0,	0,0,	17,1,	19,3,	0,0,	0,0,	16,5,	16,2,	0,0,	18,4,	0,0,	16,1,	0,0,	19,1,	0,0,	17,1,	1,1,	20,2,	0,0,	20,4,	0,0,	0,0,	0,0,	0,0,	23,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	25,2,	0,0,	0,0,	0,0,	0,0,	19,1,	0,0,	0,0,	0,0,	0,0,	0,0,	16,2,	1,2,	0,0,	17,1,	0,0,	0,0,	0,0,	0,0,	17,2,	0,0,	0,0,	1,1,	21,3,	18,6,	19,2,	0,0,	21,1,	19,1,	0,0,	15,2,	14,4,	19,2,	0,0,	21,3,	19,1,	0,0,	17,3,	0,0,	0,0,	20,2,	17,4,	0,0,	0,0,	0,0,	19,5,	0,0,	16,1,	15,3,	0,0,	0,0,	0,0,	0,0,	17,1,	0,0,	10,3,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	13,3,	19,2,	0,0,	0,0,	1,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	22,5,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	19,5,
0,0,	0,0,	14,5,	20,3,	0,0,	0,0,	16,1,	18,2,	0,0,	0,0,	15,4,	15,3,	0,0,	17,1,	0,0,	15,3,	0,0,	18,3,	0,0,	16,2,	0,0,	19,2,	0,0,	18,1,	0,0,	0,0,	0,0,	0,0,	22,3,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	24,4,	0,0,	0,0,	0,0,	0,0,	18,1,	0,0,	0,0,	0,0,	0,0,	0,0,	15,4,	0,0,	0,0,	16,8,	0,0,	0,0,	0,0,	0,0,	16,4,	0,0,	0,0,	0,0,	20,2,	17,2,	17,1,	0,0,	20,1,	17,3,	0,0,	14,6,	12,1,	15,1,	0,0,	20,3,	18,1,	0,0,	16,1,	0,0,	0,0,	19,4,	16,1,	0,0,	0,0,	0,0,	18,4,	0,0,	12,1,	14,1,	0,0,	0,0,	0,0,	0,0,	14,1,	0,0,	9,3,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	12,4,	18,3,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	21,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	18,2,
0,0,	0,0,	13,1,	18,4,	0,0,	0,0,	15,2,	16,1,	0,0,	0,0,	13,3,	14,1,	0,0,	16,3,	0,0,	14,1,	0,0,	17,3,	0,0,	15,1,	0,0,	18,3,	0,0,	17,3,	0,0,	0,0,	0,0,	0,0,	21,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	23,2,	0,0,	0,0,	0,0,	0,0,	17,1,	0,0,	0,0,	0,0,	0,0,	0,0,	14,3,	0,0,	0,0,	14,1,	0,0,	0,0,	0,0,	0,0,	15,2,	0,0,		0,0,	19,3,	16,4,	12,1,	0,0,	19,2,	16,1,	0,0,	12,1,	11,1,	14,1,	0,0,	19,2,	17,2,	0,0,	15,2,	0,0,	0,0,	18,1,	14,1,	0,0,	0,0,	0,0,	15,1,	0,0,	11,1,	12,1,	0,0,	0,0,	0,0,	0,0,	12,1,	0,0,	7,1,	0,0,	0,0,		0,0,	0,0,	0,0,	0,0,	11,3,	17,1,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	20,2,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	0,0,	17,2,
	0,0,	12,4,	17,3,	0,0,	0,0,	14,1,	15,3,	0,0,	0,0,	12,1,	13,4,	0,0,	15,2,	0,0,	13,2,	0,0,	16,1,	0,0,	13,1,	0,0,	17,2,	0,0,	16,1,	0,0,	0,0,	0,0,		20,2,	0,0,	0,0,	0,0,	0,0,	0,0,			22,6,		0,0,	0,0,	0,0,	16,3,	0,0,	0,0,		0,0,	0,0,	12,2,	0,0,	0,0,	13,4,	0,0,	0,0,	0,0,	0,0,	12,1,	0,0,		0,0,	18,1,	15,3,	9,1,	0,0,	18,2,	15,2,	0,0,	11,2,	8,1,	10,1,	0,0,	17,2,	16,2,	0,0,	14,1,	0,0,	0,0,	17,3,	13,2,	0,0,	0,0,		14,3,	0,0,	10,1,	10,3,	0,0,	0,0,	0,0,	0,0,	11,1,	0,0,	6,1,	0,0,	0,0,		0,0,		0,0,	0,0,	10,1,	15,1,	0,0,	0,0,	0,0,		0,0,	0,0,		0,0,	0,0,		19,2,	0,0,	0,0,	0,0,		0,0,	0,0,	0,0,	16,2,
		9,1,	16,1,	0,0,	0,0,	13,3,	14,1,			11,1,	11,1,	0,0,	14,3,		12,1,	0,0,	15,2,	0,0,	12,2,	0,0,	16,2,		15,3,	0,0,	0,0,	0,0,		19,1,	0,0,	0,0,	0,0,	0,0,	0,0,			20,1,		0,0,	0,0,	0,0,	14,1,		0,0,		0,0,	0,0,	11,1,	0,0,		11,1,	0,0,	0,0,			11,1,	0,0,		0,0,	17,3,	14,1,	8,1,		17,1,	13,2,	0,0,	8,2,	7,1,	8,1,	0,0,	16,2,	15,4,		13,3,		0,0,	16,1,	12,2,				13,1,	0,0,	9,3,	9,1,	0,0,			0,0,	10,2,	0,0,	5,2,		0,0,		0,0,		0,0,		9,1,	11,3,	0,0,	0,0,	0,0,		0,0,	0,0,		0,0,	0,0,		18,3,	0,0,	0,0,	0,0,		0,0,	0,0,	0,0,	15,3,
		6,1,	15,4,	0,0,	0,0,	11,2,	13,1,			10,1,	9,2,	0,0,	12,1,		10,1,	0,0,	14,4,	0,0,	10,1,	0,0,	15,4,		10,1,	0,0,	0,0,			18,2,	0,0,	0,0,	0,0,	0,0,	0,0,			19,1,			0,0,	0,0,	12,1,				0,0,	0,0,	8,1,	0,0,		10,1,	0,0,				10,1,	0,0,		0,0,	16,1,	12,2,	7,1,		16,1,	10,2,	0,0,	7,1,	6,1,	6,2,	0,0,	14,1,	14,3,		10,3,		0,0,	15,1,	11,1,				11,1,	0,0,	6,2,	7,2,	0,0,				9,1,	0,0,	4,1,		0,0,		0,0,				7,2,	10,2,	0,0,	0,0,	0,0,		0,0,	0,0,		0,0,			15,4,		0,0,	0,0,		0,0,	0,0,	0,0,	14,3,
		5,2,	14,1,	0,0,		10,1,	12,2,			9,1,	8,1,		11,2,		7,1,		13,3,		9,2,	0,0,	14,2,		9,2,	0,0,				17,2,				0,0,	0,0,			18,1,			0,0,	0,0,	11,1,					0,0,	7,1,	0,0,		9,2,					9,1,	0,0,		0,0,	15,5,	9,1,	6,1,		15,1,	9,1,		6,1,	5,2,	5,1,		13,2,	13,3,		8,1,			12,2,	9,1,				10,1,	0,0,	5,1,	6,1,					7,1,		3,2,		0,0,		0,0,				5,1,	8,1,		0,0,	0,0,		0,0,	0,0,		0,0,			14,3,			0,0,					13,2,
		3,2,	13,2,			7,3,	11,1,			8,1,	7,2,		7,3,		6,2,		10,1,		7,1,	0,0,	13,4,		8,1,					16,1,								16,4,			0,0,		10,2,						6,3,	0,0,		8,1,					7,3,	0,0,		0,0,	14,3,	7,1,	4,1,		14,2,	7,3,		5,2,	4,1,	4,1,		12,1,	12,2,		7,3,			10,1,	7,2,				9,1,		3,4,	2,1,					6,2,		0,0,		0,0,						4,4,	6,2,			0,0,					0,0,			13,1,								10,2,
		1,1,	12,3,			6,1,	10,1,			6,1,	6,1,		5,1,		3,2,		8,1,		6,1,	0,0,	12,2,		7,1,					15,2,								15,1,					9,1,						4,2,	0,0,		5,4,					6,1,			0,0,	13,1,	6,2,	3,2,		13,2,	6,1,		4,1,	2,2,	3,1,		11,2,	9,2,		5,1,			9,1,	6,1,				8,2,		0,0,	1,1,					4,1,		0,0,								3,1,	5,1,			0,0,								10,1,								8,1,
		0,0,	9,2,			2,2,	7,2,			5,1,	5,3,		2,2,		2,2,		7,2,		4,3,		11,2,		6,1,					14,1,								14,1,					7,2,						3,1,			4,1,					4,1,				12,1,	4,1,	0,0,		12,3,	4,1,		0,0,	0,0,	2,1,		10,2,	7,2,		4,1,			8,2,	4,2,				7,1,		0,0,	0,0,					3,3,		0,0,								0,0,	4,2,											9,2,								7,1,
		0,0,	7,1,			0,0,	6,1,			4,3,	4,1,		0,0,		0,0,		6,1,		3,1,		10,2,		5,1,					13,1,								10,1,					6,3,						0,0,			0,0,					3,1,				9,2,	3,1,	0,0,		9,1,	3,1,		0,0,	0,0,	1,1,		9,2,	6,1,		3,1,			7,1,	0,0,				6,2,		0,0,	0,0,					0,0,		0,0,								0,0,	3,2,											7,1,								6,2,
		0,0,	6,2,			0,0,	5,2,			1,1,	0,0,		0,0,		0,0,		5,1,		0,0,		7,2,		4,2,					11,1,								9,1,					5,2,						0,0,			0,0,					2,1,				8,1,	2,1,	0,0,		7,1,	1,1,		0,0,	0,0,	0,0,		8,2,	5,1,		1,1,			6,1,	0,0,				5,1,		0,0,	0,0,					0,0,		0,0,								0,0,	0,0,											6,2,								5,3,
		0,0,	4,2,			0,0,	4,1,			0,0,	0,0,		0,0,		0,0,		4,1,		0,0,		4,2,		2,1,					10,1,								8,1,					4,1,						0,0,			0,0,					0,0,				7,1,	1,1,	0,0,		6,1,	0,0,		0,0,	0,0,	0,0,		6,3,	4,1,		0,0,			5,1,	0,0,				4,1,		0,0,	0,0,					0,0,		0,0,								0,0,	0,0,											5,2,								4,1,
		0,0,	0,0,			0,0,	0,0,			0,0,	0,0,		0,0,		0,0,		0,0,		0,0,		2,1,		0,0,					9,1,								5,1,					0,0,						0,0,			0,0,					0,0,				6,1,	0,0,	0,0,		4,2,	0,0,		0,0,	0,0,	0,0,		0,0,	2,2,		0,0,			4,1,	0,0,				1,1,		0,0,	0,0,					0,0,		0,0,								0,0,	0,0,											4,2,								0,0,
		0,0,	0,0,			0,0,	0,0,			0,0,	0,0,		0,0,		0,0,		0,0,		0,0,		0,0,		0,0,					8,1,								3,2,					0,0,						0,0,			0,0,					0,0,				4,1,	0,0,	0,0,		1,1,	0,0,		0,0,	0,0,	0,0,		0,0,	0,0,		0,0,			3,2,	0,0,				0,0,		0,0,	0,0,					0,0,		0,0,								0,0,	0,0,											0,0,								0,0,
		0,0,	0,0,			0,0,	0,0,			0,0,	0,0,		0,0,		0,0,		0,0,		0,0,		0,0,		0,0,					7,1,								2,1,					0,0,						0,0,			0,0,					0,0,				0,0,	0,0,	0,0,		0,0,	0,0,		0,0,	0,0,	0,0,		0,0,	0,0,		0,0,			0,0,	0,0,				0,0,		0,0,	0,0,					0,0,										0,0,	0,0,											0,0,								0,0,
		0,0,	0,0,			0,0,	0,0,			0,0,	0,0,		0,0,		0,0,		0,0,		0,0,		0,0,		0,0,					4,1,								0,0,					0,0,						0,0,			0,0,					0,0,				0,0,	0,0,	0,0,		0,0,	0,0,		0,0,	0,0,	0,0,		0,0,	0,0,		0,0,			0,0,	0,0,				0,0,			0,0,					0,0,										0,0,	0,0,											0,0,								0,0,
			0,0,			0,0,	0,0,			0,0,	0,0,		0,0,		0,0,		0,0,		0,0,		0,0,		0,0,					3,1,								0,0,					0,0,						0,0,			0,0,					0,0,				0,0,	0,0,			0,0,	0,0,				0,0,		0,0,	0,0,		0,0,			0,0,	0,0,				0,0,								0,0,											0,0,											0,0,								0,0,
			0,0,				0,0,			0,0,	0,0,						0,0,		0,0,		0,0,		0,0,					2,2,								0,0,					0,0,														0,0,				0,0,	0,0,			0,0,	0,0,				0,0,		0,0,	0,0,		0,0,			0,0,					0,0,																			0,0,											0,0,								0,0,
			0,0,				0,0,			0,0,							0,0,				0,0,		0,0,					0,0,								0,0,					0,0,														0,0,				0,0,	0,0,			0,0,	0,0,						0,0,	0,0,		0,0,			0,0,					0,0,																														0,0,								0,0,
			0,0,				0,0,										0,0,				0,0,		0,0,					0,0,								0,0,					0,0,																		0,0,	0,0,			0,0,							0,0,	0,0,					0,0,					0,0,																														0,0,								0,0,
																					0,0,							0,0,								0,0,																							0,0,				0,0,								0,0,					0,0,					0,0,																														0,0,								
																												0,0,								0,0,																							0,0,				0,0,													0,0,																																											
																												0,0,								0,0,																																																																																			
																												0,0,																																																																																											
																												0,0,																																																																																											
																												0,0,																																																																																											
